Order ID,Order Date,Ship Date,Ship Mode,Factory,State/Province,Region,Route_State,Route_Region,Shipping Lead Time,Delay Status,Shipping Speed Category,Sales,Units,Cost,Gross Profit,Dynamic Delay Status,Order Month,Order Year,Order Month Name
US-2021-167927-CHO-FUD-51000,2024-01-20,2024-01-27,Standard Class,Lot's O' Nuts,Michigan,Interior,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior,7,Delayed,Slow,10.8,3,3.6,7.2,Delayed,2024-01,2024,Jan 2024
US-2021-167927-CHO-FUD-51000,2024-01-20,2024-01-23,Standard Class,Lot's O' Nuts,Michigan,Interior,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior,3,On-Time,Slow,10.8,3,3.6,7.2,On-Time,2024-01,2024,Jan 2024
CA-2021-115238-CHO-TRI-54000,2024-01-21,2024-01-27,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,6,Delayed,Slow,18.75,5,6.5,12.25,Delayed,2024-01,2024,Jan 2024
CA-2021-115238-CHO-FUD-51000,2024-01-21,2024-01-25,Standard Class,Lot's O' Nuts,Ontario,Atlantic,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic,4,On-Time,Slow,3.6,1,1.2,2.4,On-Time,2024-01,2024,Jan 2024
CA-2021-115238-CHO-MIL-31000,2024-01-21,2024-01-27,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,6,Delayed,Slow,32.5,10,11.4,21.1,Delayed,2024-01,2024,Jan 2024
US-2021-110422-CHO-TRI-54000,2024-01-21,2024-01-23,Second Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,2,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2024-01,2024,Jan 2024
CA-2022-115238-CHO-FUD-51000,2024-01-21,2024-01-26,Standard Class,Lot's O' Nuts,Ontario,Atlantic,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic,5,On-Time,Slow,18.0,5,6.0,12.0,On-Time,2024-01,2024,Jan 2024
CA-2022-115238-CHO-MIL-31000,2024-01-21,2024-01-27,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,6,Delayed,Slow,32.5,10,11.4,21.1,Delayed,2024-01,2024,Jan 2024
CA-2022-115238-CHO-FUD-51000,2024-01-21,2024-01-25,Standard Class,Lot's O' Nuts,Ontario,Atlantic,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic,4,On-Time,Slow,3.6,1,1.2,2.4,On-Time,2024-01,2024,Jan 2024
CA-2022-115238-CHO-TRI-54000,2024-01-21,2024-01-25,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,4,On-Time,Slow,18.75,5,6.5,12.25,On-Time,2024-01,2024,Jan 2024
CA-2022-115238-CHO-MIL-31000,2024-01-21,2024-01-28,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,7,Delayed,Slow,3.25,1,1.14,2.11,Delayed,2024-01,2024,Jan 2024
CA-2021-115238-CHO-MIL-31000,2024-01-21,2024-01-24,Standard Class,Wicked Choccy's,Ontario,Atlantic,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic,3,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2024-01,2024,Jan 2024
CA-2021-115238-CHO-FUD-51000,2024-01-21,2024-01-26,Standard Class,Lot's O' Nuts,Ontario,Atlantic,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic,5,On-Time,Slow,18.0,5,6.0,12.0,On-Time,2024-01,2024,Jan 2024
US-2022-119214-CHO-FUD-51000,2024-01-23,2024-01-30,Standard Class,Lot's O' Nuts,Montana,Pacific,Lot's O' Nuts → Montana,Lot's O' Nuts → Pacific,7,Delayed,Slow,7.2,2,2.4,4.8,Delayed,2024-01,2024,Jan 2024
US-2022-119214-CHO-SCR-58000,2024-01-23,2024-01-30,Standard Class,Lot's O' Nuts,Montana,Pacific,Lot's O' Nuts → Montana,Lot's O' Nuts → Pacific,7,Delayed,Slow,10.8,3,3.3,7.5,Delayed,2024-01,2024,Jan 2024
US-2021-146997-CHO-TRI-54000,2024-01-23,2024-01-27,Standard Class,Wicked Choccy's,Indiana,Interior,Wicked Choccy's → Indiana,Wicked Choccy's → Interior,4,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2024-01,2024,Jan 2024
US-2021-102645-CHO-FUD-51000,2024-01-23,2024-01-27,Standard Class,Lot's O' Nuts,Nevada,Pacific,Lot's O' Nuts → Nevada,Lot's O' Nuts → Pacific,4,On-Time,Slow,21.6,6,7.2,14.4,On-Time,2024-01,2024,Jan 2024
US-2022-128958-CHO-TRI-54000,2024-01-24,2024-01-28,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,4,On-Time,Slow,18.75,5,6.5,12.25,On-Time,2024-01,2024,Jan 2024
US-2021-167997-CHO-TRI-54000,2024-01-26,2024-01-28,First Class,Wicked Choccy's,South Dakota,Interior,Wicked Choccy's → South Dakota,Wicked Choccy's → Interior,2,On-Time,Fast,7.5,2,2.6,4.9,On-Time,2024-01,2024,Jan 2024
US-2021-155502-CHO-MIL-31000,2024-01-26,2024-01-30,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,4,On-Time,Slow,9.75,3,3.42,6.33,On-Time,2024-01,2024,Jan 2024
US-2021-155502-CHO-MIL-31000,2024-01-26,2024-02-02,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,7,Delayed,Slow,9.75,3,3.42,6.33,Delayed,2024-01,2024,Jan 2024
US-2021-155502-CHO-MIL-31000,2024-01-26,2024-02-01,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,6,Delayed,Slow,42.25,13,14.82,27.43,Delayed,2024-01,2024,Jan 2024
US-2022-109603-CHO-TRI-54000,2024-01-26,2024-01-29,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,3,On-Time,Slow,30.0,8,10.4,19.6,On-Time,2024-01,2024,Jan 2024
US-2021-155502-CHO-MIL-31000,2024-01-26,2024-01-30,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,4,On-Time,Slow,26.0,8,9.12,16.88,On-Time,2024-01,2024,Jan 2024
US-2021-155502-CHO-TRI-54000,2024-01-26,2024-01-30,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,4,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2024-01,2024,Jan 2024
US-2021-155502-CHO-MIL-31000,2024-01-26,2024-02-01,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,6,Delayed,Slow,6.5,2,2.28,4.22,Delayed,2024-01,2024,Jan 2024
US-2021-155502-CHO-FUD-51000,2024-01-26,2024-02-01,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,6,Delayed,Slow,7.2,2,2.4,4.8,Delayed,2024-01,2024,Jan 2024
US-2021-167997-CHO-TRI-54000,2024-01-26,2024-01-28,First Class,Wicked Choccy's,South Dakota,Interior,Wicked Choccy's → South Dakota,Wicked Choccy's → Interior,2,On-Time,Fast,7.5,2,2.6,4.9,On-Time,2024-01,2024,Jan 2024
US-2021-117163-CHO-NUT-13000,2024-01-27,2024-01-30,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Slow,10.47,3,3.0,7.47,On-Time,2024-01,2024,Jan 2024
US-2022-168746-CHO-MIL-31000,2024-01-27,2024-02-01,Second Class,Wicked Choccy's,Ohio,Atlantic,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic,5,On-Time,Medium,6.5,2,2.28,4.22,On-Time,2024-01,2024,Jan 2024
US-2022-164777-CHO-TRI-54000,2024-01-27,2024-01-28,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,1,On-Time,Fast,18.75,5,6.5,12.25,On-Time,2024-01,2024,Jan 2024
US-2022-168746-CHO-MIL-31000,2024-01-27,2024-01-30,Second Class,Wicked Choccy's,Ohio,Atlantic,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic,3,On-Time,Medium,13.0,4,4.56,8.44,On-Time,2024-01,2024,Jan 2024
US-2022-168746-CHO-MIL-31000,2024-01-27,2024-02-01,Second Class,Wicked Choccy's,Ohio,Atlantic,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic,5,On-Time,Medium,3.25,1,1.14,2.11,On-Time,2024-01,2024,Jan 2024
US-2021-117163-CHO-TRI-54000,2024-01-27,2024-02-03,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,7,Delayed,Slow,15.0,4,5.2,9.8,Delayed,2024-01,2024,Jan 2024
US-2021-117163-CHO-SCR-58000,2024-01-27,2024-02-03,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,3.6,1,1.1,2.5,Delayed,2024-01,2024,Jan 2024
US-2022-116638-CHO-FUD-51000,2024-01-28,2024-01-30,Second Class,Lot's O' Nuts,North Carolina,Gulf,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf,2,On-Time,Medium,46.8,13,15.6,31.2,On-Time,2024-01,2024,Jan 2024
US-2021-100328-CHO-MIL-31000,2024-01-28,2024-02-01,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,4,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2024-01,2024,Jan 2024
US-2022-121797-CHO-MIL-31000,2024-01-30,2024-02-05,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,6,Delayed,Slow,22.75,7,7.98,14.77,Delayed,2024-01,2024,Jan 2024
US-2021-134103-CHO-NUT-13000,2024-01-30,2024-02-03,Standard Class,Lot's O' Nuts,Michigan,Interior,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior,4,On-Time,Slow,6.98,2,2.0,4.98,On-Time,2024-01,2024,Jan 2024
US-2022-121797-CHO-TRI-54000,2024-01-30,2024-02-04,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,5,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2024-01,2024,Jan 2024
US-2021-134103-CHO-NUT-13000,2024-01-30,2024-02-06,Standard Class,Lot's O' Nuts,Michigan,Interior,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior,7,Delayed,Slow,6.98,2,2.0,4.98,Delayed,2024-01,2024,Jan 2024
US-2022-145401-CHO-SCR-58000,2024-01-30,2024-02-05,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,6,Delayed,Slow,21.6,6,6.6,15.0,Delayed,2024-01,2024,Jan 2024
US-2022-149587-CHO-TRI-54000,2024-01-31,2024-02-03,Second Class,Wicked Choccy's,Minnesota,Interior,Wicked Choccy's → Minnesota,Wicked Choccy's → Interior,3,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2024-01,2024,Jan 2024
US-2022-149587-CHO-MIL-31000,2024-01-31,2024-02-05,Second Class,Wicked Choccy's,Minnesota,Interior,Wicked Choccy's → Minnesota,Wicked Choccy's → Interior,5,On-Time,Medium,9.75,3,3.42,6.33,On-Time,2024-01,2024,Jan 2024
US-2021-115161-CHO-MIL-31000,2024-01-31,2024-02-01,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,1,On-Time,Fast,6.5,2,2.28,4.22,On-Time,2024-01,2024,Jan 2024
US-2022-149587-CHO-TRI-54000,2024-01-31,2024-02-04,Second Class,Wicked Choccy's,Minnesota,Interior,Wicked Choccy's → Minnesota,Wicked Choccy's → Interior,4,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2024-01,2024,Jan 2024
US-2021-140795-CHO-SCR-58000,2024-02-01,2024-02-02,First Class,Lot's O' Nuts,Wisconsin,Interior,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Interior,1,On-Time,Fast,21.6,6,6.6,15.0,On-Time,2024-02,2024,Feb 2024
US-2021-123400-CHO-TRI-54000,2024-02-02,2024-02-09,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,7,Delayed,Slow,18.75,5,6.5,12.25,Delayed,2024-02,2024,Feb 2024
US-2021-139857-CHO-FUD-51000,2024-02-02,2024-02-09,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,18.0,5,6.0,12.0,Delayed,2024-02,2024,Feb 2024
US-2021-123400-CHO-MIL-31000,2024-02-02,2024-02-05,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,3,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2024-02,2024,Feb 2024
US-2022-127327-CHO-TRI-54000,2024-02-03,2024-02-07,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,4,On-Time,Slow,3.75,1,1.3,2.45,On-Time,2024-02,2024,Feb 2024
US-2022-132633-CHO-TRI-54000,2024-02-03,2024-02-05,Second Class,Wicked Choccy's,Utah,Pacific,Wicked Choccy's → Utah,Wicked Choccy's → Pacific,2,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2024-02,2024,Feb 2024
US-2022-103093-CHO-MIL-31000,2024-02-03,2024-02-10,Standard Class,Wicked Choccy's,Georgia,Gulf,Wicked Choccy's → Georgia,Wicked Choccy's → Gulf,7,Delayed,Slow,29.25,9,10.26,18.99,Delayed,2024-02,2024,Feb 2024
US-2022-140921-CHO-NUT-13000,2024-02-03,2024-02-06,First Class,Lot's O' Nuts,Nebraska,Interior,Lot's O' Nuts → Nebraska,Lot's O' Nuts → Interior,3,On-Time,Fast,10.47,3,3.0,7.47,On-Time,2024-02,2024,Feb 2024
US-2022-157959-CHO-MIL-31000,2024-02-03,2024-02-06,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,3,On-Time,Fast,13.0,4,4.56,8.44,On-Time,2024-02,2024,Feb 2024
US-2022-140921-CHO-TRI-54000,2024-02-03,2024-02-06,First Class,Wicked Choccy's,Nebraska,Interior,Wicked Choccy's → Nebraska,Wicked Choccy's → Interior,3,On-Time,Fast,7.5,2,2.6,4.9,On-Time,2024-02,2024,Feb 2024
US-2021-111059-CHO-NUT-13000,2024-02-03,2024-02-05,Second Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,2,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2024-02,2024,Feb 2024
US-2021-111059-CHO-SCR-58000,2024-02-03,2024-02-05,Second Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,2,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2024-02,2024,Feb 2024
US-2021-104808-CHO-FUD-51000,2024-02-04,2024-02-08,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,4,On-Time,Medium,7.2,2,2.4,4.8,On-Time,2024-02,2024,Feb 2024
US-2021-107181-CHO-TRI-54000,2024-02-04,2024-02-07,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,3,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2024-02,2024,Feb 2024
US-2021-107181-OTH-KAZ-38000,2024-02-04,2024-02-07,Standard Class,The Other Factory,California,Pacific,The Other Factory → California,The Other Factory → Pacific,3,On-Time,Slow,13.0,4,12.0,1.0,On-Time,2024-02,2024,Feb 2024
US-2021-108182-CHO-NUT-13000,2024-02-06,2024-02-11,Second Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,5,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2024-02,2024,Feb 2024
US-2021-131905-CHO-TRI-54000,2024-02-06,2024-02-09,First Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,3,On-Time,Fast,15.0,4,5.2,9.8,On-Time,2024-02,2024,Feb 2024
US-2021-131905-CHO-NUT-13000,2024-02-06,2024-02-09,First Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,3,On-Time,Fast,17.45,5,5.0,12.45,On-Time,2024-02,2024,Feb 2024
US-2021-131905-CHO-MIL-31000,2024-02-06,2024-02-09,First Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,3,On-Time,Fast,3.25,1,1.14,2.11,On-Time,2024-02,2024,Feb 2024
US-2022-156482-CHO-FUD-51000,2024-02-06,2024-02-11,Standard Class,Lot's O' Nuts,Delaware,Atlantic,Lot's O' Nuts → Delaware,Lot's O' Nuts → Atlantic,5,On-Time,Slow,14.4,4,4.8,9.6,On-Time,2024-02,2024,Feb 2024
US-2022-156482-CHO-MIL-31000,2024-02-06,2024-02-13,Standard Class,Wicked Choccy's,Delaware,Atlantic,Wicked Choccy's → Delaware,Wicked Choccy's → Atlantic,7,Delayed,Slow,29.25,9,10.26,18.99,Delayed,2024-02,2024,Feb 2024
US-2022-156482-CHO-SCR-58000,2024-02-06,2024-02-12,Standard Class,Lot's O' Nuts,Delaware,Atlantic,Lot's O' Nuts → Delaware,Lot's O' Nuts → Atlantic,6,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2024-02,2024,Feb 2024
US-2022-111507-CHO-SCR-58000,2024-02-06,2024-02-09,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,3,On-Time,Slow,10.8,3,3.3,7.5,On-Time,2024-02,2024,Feb 2024
US-2022-137064-CHO-TRI-54000,2024-02-06,2024-02-12,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,6,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2024-02,2024,Feb 2024
US-2022-137064-CHO-TRI-54000,2024-02-06,2024-02-12,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,6,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2024-02,2024,Feb 2024
US-2022-104038-CHO-SCR-58000,2024-02-06,2024-02-09,First Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,3,On-Time,Fast,10.8,3,3.3,7.5,On-Time,2024-02,2024,Feb 2024
US-2022-104038-CHO-MIL-31000,2024-02-06,2024-02-09,First Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,3,On-Time,Fast,16.25,5,5.7,10.55,On-Time,2024-02,2024,Feb 2024
US-2022-137064-CHO-SCR-58000,2024-02-06,2024-02-13,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,7,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2024-02,2024,Feb 2024
US-2022-147529-CHO-NUT-13000,2024-02-07,2024-02-14,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,7,Delayed,Slow,17.45,5,5.0,12.45,Delayed,2024-02,2024,Feb 2024
US-2022-147529-CHO-NUT-13000,2024-02-07,2024-02-12,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,5,On-Time,Slow,6.98,2,2.0,4.98,On-Time,2024-02,2024,Feb 2024
US-2021-169390-CHO-MIL-31000,2024-02-07,2024-02-09,Second Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,2,On-Time,Medium,13.0,4,4.56,8.44,On-Time,2024-02,2024,Feb 2024
US-2021-107755-CHO-FUD-51000,2024-02-07,2024-02-12,Standard Class,Lot's O' Nuts,New Jersey,Atlantic,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic,5,On-Time,Slow,25.2,7,8.4,16.8,On-Time,2024-02,2024,Feb 2024
US-2022-130491-CHO-TRI-54000,2024-02-08,2024-02-10,First Class,Wicked Choccy's,Kansas,Interior,Wicked Choccy's → Kansas,Wicked Choccy's → Interior,2,On-Time,Fast,7.5,2,2.6,4.9,On-Time,2024-02,2024,Feb 2024
US-2022-130491-CHO-NUT-13000,2024-02-08,2024-02-10,First Class,Lot's O' Nuts,Kansas,Interior,Lot's O' Nuts → Kansas,Lot's O' Nuts → Interior,2,On-Time,Fast,3.49,1,1.0,2.49,On-Time,2024-02,2024,Feb 2024
US-2022-130491-CHO-SCR-58000,2024-02-08,2024-02-09,First Class,Lot's O' Nuts,Kansas,Interior,Lot's O' Nuts → Kansas,Lot's O' Nuts → Interior,1,On-Time,Fast,7.2,2,2.2,5.0,On-Time,2024-02,2024,Feb 2024
US-2022-114923-CHO-NUT-13000,2024-02-08,2024-02-14,Standard Class,Lot's O' Nuts,Ohio,Atlantic,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic,6,Delayed,Slow,10.47,3,3.0,7.47,Delayed,2024-02,2024,Feb 2024
US-2021-125759-OTH-GUM-21000,2024-02-08,2024-02-11,First Class,Secret Factory,Nevada,Pacific,Secret Factory → Nevada,Secret Factory → Pacific,3,On-Time,Fast,2.5,2,1.2,1.3,On-Time,2024-02,2024,Feb 2024
US-2022-146038-CHO-SCR-58000,2024-02-09,2024-02-16,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,18.0,5,5.5,12.5,Delayed,2024-02,2024,Feb 2024
US-2022-135391-CHO-NUT-13000,2024-02-09,2024-02-14,Second Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,5,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2024-02,2024,Feb 2024
US-2022-135391-CHO-TRI-54000,2024-02-09,2024-02-12,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,3,On-Time,Medium,15.0,4,5.2,9.8,On-Time,2024-02,2024,Feb 2024
US-2022-101007-CHO-TRI-54000,2024-02-09,2024-02-13,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2024-02,2024,Feb 2024
US-2022-153374-CHO-MIL-31000,2024-02-09,2024-02-11,Second Class,Wicked Choccy's,Illinois,Interior,Wicked Choccy's → Illinois,Wicked Choccy's → Interior,2,On-Time,Medium,19.5,6,6.84,12.66,On-Time,2024-02,2024,Feb 2024
US-2022-101126-CHO-MIL-31000,2024-02-10,2024-02-14,Second Class,Wicked Choccy's,Pennsylvania,Atlantic,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic,4,On-Time,Medium,16.25,5,5.7,10.55,On-Time,2024-02,2024,Feb 2024
US-2021-168368-CHO-SCR-58000,2024-02-11,2024-02-13,Second Class,Lot's O' Nuts,Missouri,Interior,Lot's O' Nuts → Missouri,Lot's O' Nuts → Interior,2,On-Time,Medium,10.8,3,3.3,7.5,On-Time,2024-02,2024,Feb 2024
US-2021-168368-CHO-SCR-58000,2024-02-11,2024-02-14,Second Class,Lot's O' Nuts,Missouri,Interior,Lot's O' Nuts → Missouri,Lot's O' Nuts → Interior,3,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2024-02,2024,Feb 2024
US-2021-168368-CHO-NUT-13000,2024-02-11,2024-02-15,Second Class,Lot's O' Nuts,Missouri,Interior,Lot's O' Nuts → Missouri,Lot's O' Nuts → Interior,4,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2024-02,2024,Feb 2024
US-2021-127614-CHO-MIL-31000,2024-02-11,2024-02-15,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,4,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2024-02,2024,Feb 2024
US-2021-127614-CHO-MIL-31000,2024-02-11,2024-02-18,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,7,Delayed,Slow,19.5,6,6.84,12.66,Delayed,2024-02,2024,Feb 2024
US-2021-168368-CHO-TRI-54000,2024-02-11,2024-02-15,Second Class,Wicked Choccy's,Missouri,Interior,Wicked Choccy's → Missouri,Wicked Choccy's → Interior,4,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2024-02,2024,Feb 2024
US-2021-168368-CHO-TRI-54000,2024-02-11,2024-02-13,Second Class,Wicked Choccy's,Missouri,Interior,Wicked Choccy's → Missouri,Wicked Choccy's → Interior,2,On-Time,Medium,3.75,1,1.3,2.45,On-Time,2024-02,2024,Feb 2024
US-2021-127614-CHO-SCR-58000,2024-02-11,2024-02-14,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,3,On-Time,Slow,10.8,3,3.3,7.5,On-Time,2024-02,2024,Feb 2024
US-2021-168368-CHO-TRI-54000,2024-02-11,2024-02-16,Second Class,Wicked Choccy's,Missouri,Interior,Wicked Choccy's → Missouri,Wicked Choccy's → Interior,5,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2024-02,2024,Feb 2024
US-2021-110674-CHO-SCR-58000,2024-02-12,2024-02-18,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,6,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2024-02,2024,Feb 2024
US-2021-121762-CHO-FUD-51000,2024-02-14,2024-02-18,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,4,On-Time,Slow,7.2,2,2.4,4.8,On-Time,2024-02,2024,Feb 2024
US-2021-121762-CHO-SCR-58000,2024-02-14,2024-02-19,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,5,On-Time,Slow,10.8,3,3.3,7.5,On-Time,2024-02,2024,Feb 2024
US-2021-121762-CHO-SCR-58000,2024-02-14,2024-02-21,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,7,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2024-02,2024,Feb 2024
US-2022-116876-CHO-MIL-31000,2024-02-14,2024-02-18,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,4,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2024-02,2024,Feb 2024
US-2022-147662-CHO-NUT-13000,2024-02-14,2024-02-20,Standard Class,Lot's O' Nuts,Ohio,Atlantic,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic,6,Delayed,Slow,10.47,3,3.0,7.47,Delayed,2024-02,2024,Feb 2024
